scope,field_a,field_b,correlation_kind,pearson_or_phi,spearman,n
validation,play_ratio,is_follow,continuous_vs_binary,0.02163710210088793,0.022891218175640476,23452
validation,play_ratio,is_comment,continuous_vs_binary,0.10725810204173507,0.049488264173719744,23452
validation,play_ratio,is_forward,continuous_vs_binary,0.020154738151213384,0.022264918028705925,23452
validation,play_ratio,is_hate,continuous_vs_binary,-0.01101569295122031,-0.015405610505520525,23452
validation,play_ratio,is_profile_enter,continuous_vs_binary,0.10989635274304183,0.12726320431191113,23452
validation,play_ratio,strong_positive,continuous_vs_binary,0.13453341452368525,0.11698519035108759,23452
validation,play_ratio,explicit_positive,continuous_vs_binary,0.17080432461045328,0.1691946953047957,23452
validation,play_ratio,deep_engagement,continuous_vs_binary,0.6186530973343383,0.7644325958329469,23452
validation,profile_stay_time,is_click,continuous_vs_binary,0.008080991484547101,0.013381814556307325,23951
validation,profile_stay_time,long_view,continuous_vs_binary,-0.004092055099644178,0.0038434637153433172,23951
validation,profile_stay_time,is_like,continuous_vs_binary,-0.0011029935126627664,-0.0018265153071227193,23951
validation,profile_stay_time,is_follow,continuous_vs_binary,-0.00026700861506124955,-0.0004421561114781095,23951
validation,profile_stay_time,is_comment,continuous_vs_binary,-0.0003569694456703076,-0.0005911278255116082,23951
validation,profile_stay_time,is_forward,continuous_vs_binary,-0.00024197182309331467,-0.0004006961361942727,23951
validation,profile_stay_time,is_hate,continuous_vs_binary,-0.00016729707510625673,-0.00027703759361228026,23951
validation,profile_stay_time,is_profile_enter,continuous_vs_binary,0.05012125655377481,0.08299889460521977,23951
validation,profile_stay_time,strong_positive,continuous_vs_binary,-0.001196515186189861,-0.001981383641600079,23951
validation,profile_stay_time,explicit_positive,continuous_vs_binary,0.03616187450141741,0.05988268883981684,23951
validation,profile_stay_time,deep_engagement,continuous_vs_binary,0.010173975965528746,0.016847717254914418,23951
validation,comment_stay_time,is_click,continuous_vs_binary,0.11108829637867941,0.2167242889713262,23951
validation,comment_stay_time,long_view,continuous_vs_binary,0.13339160470497385,0.24051792606490335,23951
validation,comment_stay_time,is_like,continuous_vs_binary,0.056617787222924584,0.10628020494302394,23951
validation,comment_stay_time,is_follow,continuous_vs_binary,-0.0012752284599450276,0.004124481470194802,23951
validation,comment_stay_time,is_comment,continuous_vs_binary,0.21080441436386235,0.20508294854281514,23951
validation,comment_stay_time,is_forward,continuous_vs_binary,0.011461434019569732,0.013083502125000153,23951
validation,comment_stay_time,is_hate,continuous_vs_binary,-0.002346785390567874,-0.004674398075639112,23951
validation,comment_stay_time,is_profile_enter,continuous_vs_binary,0.04645216586459106,0.1102335603927773,23951
validation,comment_stay_time,strong_positive,continuous_vs_binary,0.09434711518971106,0.15341153840327199,23951
validation,comment_stay_time,explicit_positive,continuous_vs_binary,0.09654042419917151,0.17646879382841332,23951
validation,comment_stay_time,deep_engagement,continuous_vs_binary,0.13321565315506503,0.24555917327338012,23951
validation,play_time_ms,duration_ms,continuous_vs_continuous,0.21796943432322777,0.0960805574910951,23951
validation,play_time_ms,play_ratio,continuous_vs_continuous,0.4805360890762618,0.8552316052892349,23452
validation,play_time_ms,profile_stay_time,continuous_vs_continuous,-0.0014370881710129724,0.0038949712644291883,23951
validation,play_time_ms,comment_stay_time,continuous_vs_continuous,0.19461313277248304,0.224705374168656,23951
validation,duration_ms,play_ratio,continuous_vs_continuous,-0.24814760144744624,-0.39374217120555705,23452
validation,duration_ms,profile_stay_time,continuous_vs_continuous,-0.0063609111826663485,-0.0075355572868453175,23951
validation,duration_ms,comment_stay_time,continuous_vs_continuous,-0.000831965870961053,-0.01639715559765682,23951
validation,play_ratio,profile_stay_time,continuous_vs_continuous,0.03249958048207698,0.004126153138483286,23452
validation,play_ratio,comment_stay_time,continuous_vs_continuous,0.2622401245511018,0.22558296451163942,23452
validation,profile_stay_time,comment_stay_time,continuous_vs_continuous,0.001570228915308527,0.02865494707565498,23951
test,is_click,long_view,phi_binary_pearson,0.7623667399075925,,23951
test,is_click,is_like,phi_binary_pearson,0.09709713350087848,,23951
test,is_click,is_follow,phi_binary_pearson,0.03689946025688636,,23951
test,is_click,is_comment,phi_binary_pearson,0.0433734179655049,,23951
test,is_click,is_forward,phi_binary_pearson,0.023793418813500822,,23951
test,is_click,is_hate,phi_binary_pearson,-0.0013504737802598002,,23951
test,is_click,is_profile_enter,phi_binary_pearson,0.13804705370998105,,23951
test,is_click,strong_positive,phi_binary_pearson,0.11232313973377377,,23951
test,is_click,explicit_positive,phi_binary_pearson,0.17187033290970957,,23951
test,is_click,deep_engagement,phi_binary_pearson,0.7628596724837822,,23951
test,long_view,is_like,phi_binary_pearson,0.09126612715242767,,23951
test,long_view,is_follow,phi_binary_pearson,0.040022007500700604,,23951
test,long_view,is_comment,phi_binary_pearson,0.04982453475760521,,23951
test,long_view,is_forward,phi_binary_pearson,0.026607658307485866,,23951
test,long_view,is_hate,phi_binary_pearson,-0.003804839829101122,,23951
test,long_view,is_profile_enter,phi_binary_pearson,0.128384854601911,,23951
test,long_view,strong_positive,phi_binary_pearson,0.11006812073139348,,23951
test,long_view,explicit_positive,phi_binary_pearson,0.16463275433030747,,23951
test,long_view,deep_engagement,phi_binary_pearson,0.9752302841234907,,23951
test,is_like,is_follow,phi_binary_pearson,0.09128616088451587,,23951
test,is_like,is_comment,phi_binary_pearson,0.033148184907085675,,23951
test,is_like,is_forward,phi_binary_pearson,0.02973965747338501,,23951
test,is_like,is_hate,phi_binary_pearson,-0.003029375781081727,,23951
test,is_like,is_profile_enter,phi_binary_pearson,0.06145520051600649,,23951
test,is_like,strong_positive,phi_binary_pearson,0.9075838332795438,,23951
test,is_like,explicit_positive,phi_binary_pearson,0.666679418169654,,23951
test,is_like,deep_engagement,phi_binary_pearson,0.1846409107746045,,23951
test,is_follow,is_comment,phi_binary_pearson,-0.0019844025001340363,,23951
test,is_follow,is_forward,phi_binary_pearson,0.05393870314844026,,23951
test,is_follow,is_hate,phi_binary_pearson,-0.0009300088232553805,,23951
test,is_follow,is_profile_enter,phi_binary_pearson,0.06615869333820189,,23951
test,is_follow,strong_positive,phi_binary_pearson,0.2786253782264423,,23951
test,is_follow,explicit_positive,phi_binary_pearson,0.20466848155732784,,23951
test,is_follow,deep_engagement,phi_binary_pearson,0.056684178049701245,,23951
test,is_comment,is_forward,phi_binary_pearson,0.024712178915006995,,23951
test,is_comment,is_hate,phi_binary_pearson,-0.0009804179089768043,,23951
test,is_comment,is_profile_enter,phi_binary_pearson,0.049557578194044265,,23951
test,is_comment,strong_positive,phi_binary_pearson,0.29372765491884334,,23951
test,is_comment,explicit_positive,phi_binary_pearson,0.2157620870945146,,23951
test,is_comment,deep_engagement,phi_binary_pearson,0.05975661942757317,,23951
test,is_forward,is_hate,phi_binary_pearson,-0.0007463362317732494,,23951
test,is_forward,is_profile_enter,phi_binary_pearson,0.027693678899645927,,23951
test,is_forward,strong_positive,phi_binary_pearson,0.22359810967601443,,23951
test,is_forward,explicit_positive,phi_binary_pearson,0.16424736999113737,,23951
test,is_forward,deep_engagement,phi_binary_pearson,0.04548930589571516,,23951
test,is_hate,is_profile_enter,phi_binary_pearson,-0.003199577579332097,,23951
test,is_hate,strong_positive,phi_binary_pearson,-0.003337846786158762,,23951
test,is_hate,explicit_positive,phi_binary_pearson,-0.004543976757822759,,23951
test,is_hate,deep_engagement,phi_binary_pearson,-0.004294391246297507,,23951
test,is_profile_enter,strong_positive,phi_binary_pearson,0.08772888309026192,,23951
test,is_profile_enter,explicit_positive,phi_binary_pearson,0.7041359914140861,,23951
test,is_profile_enter,deep_engagement,phi_binary_pearson,0.19501473604932842,,23951
test,strong_positive,explicit_positive,phi_binary_pearson,0.7345651098264094,,23951
test,strong_positive,deep_engagement,phi_binary_pearson,0.2034422650604158,,23951
test,explicit_positive,deep_engagement,phi_binary_pearson,0.2769560687526941,,23951
test,play_time_ms,is_click,continuous_vs_binary,0.5136218726193813,0.8350095615655825,23951
test,play_time_ms,long_view,continuous_vs_binary,0.6246025996866121,0.8193940822800081,23951
test,play_time_ms,is_like,continuous_vs_binary,0.0710530503738481,0.0940920060762367,23951
test,play_time_ms,is_follow,continuous_vs_binary,0.05993075231655541,0.04362136023961663,23951
test,play_time_ms,is_comment,continuous_vs_binary,0.04898802055560446,0.050814146303126154,23951
test,play_time_ms,is_forward,continuous_vs_binary,0.0323483629238829,0.032128842939366395,23951
test,play_time_ms,is_hate,continuous_vs_binary,-0.006948178996075138,-3.610217009126132e-05,23951
test,play_time_ms,is_profile_enter,continuous_vs_binary,0.1697969533158301,0.1382490595590017,23951
test,play_time_ms,strong_positive,continuous_vs_binary,0.09514376153352075,0.1137554736719086,23951
test,play_time_ms,explicit_positive,continuous_vs_binary,0.18115773680053915,0.17347678550039705,23951
test,play_time_ms,deep_engagement,continuous_vs_binary,0.6101099633774067,0.806474659364813,23951
test,duration_ms,is_click,continuous_vs_binary,-0.01535071430849747,0.0038135197729850896,23951
test,duration_ms,long_view,continuous_vs_binary,-0.026302398273465435,-0.005718932614431037,23951
test,duration_ms,is_like,continuous_vs_binary,-0.023591925225527312,-0.03502103073815466,23951
test,duration_ms,is_follow,continuous_vs_binary,0.006878390422819815,0.008917320549897967,23951
test,duration_ms,is_comment,continuous_vs_binary,-0.011941312215757198,-0.014222629228638822,23951
test,duration_ms,is_forward,continuous_vs_binary,0.005199400598663029,0.005368885885290544,23951
test,duration_ms,is_hate,continuous_vs_binary,2.571683281531049e-05,-0.002341718737064043,23951
test,duration_ms,is_profile_enter,continuous_vs_binary,0.011505409799788804,0.02215201071151142,23951
test,duration_ms,strong_positive,continuous_vs_binary,-0.021638804265687265,-0.03299001388438166,23951
test,duration_ms,explicit_positive,continuous_vs_binary,-0.006447763933830746,-0.008515640390103557,23951
test,duration_ms,deep_engagement,continuous_vs_binary,-0.031315983178909344,-0.013309734730759684,23951
test,play_ratio,is_click,continuous_vs_binary,0.5617090255624613,0.7525858437038092,23381
test,play_ratio,long_view,continuous_vs_binary,0.6583179471383845,0.7751808714726621,23381
test,play_ratio,is_like,continuous_vs_binary,0.10092691725198555,0.10792957029375874,23381
test,play_ratio,is_follow,continuous_vs_binary,0.03683546163054312,0.037607305010461015,23381
test,play_ratio,is_comment,continuous_vs_binary,0.11896302648586848,0.054344511716616896,23381
test,play_ratio,is_forward,continuous_vs_binary,0.022796757064385463,0.027291323198136153,23381
test,play_ratio,is_hate,continuous_vs_binary,0.0006077933406909929,-0.0005117422651241101,23381
test,play_ratio,is_profile_enter,continuous_vs_binary,0.11681422519737973,0.12512400552420908,23381
test,play_ratio,strong_positive,continuous_vs_binary,0.13631237165004495,0.12543907519194256,23381
test,play_ratio,explicit_positive,continuous_vs_binary,0.17538409752849013,0.17321474104819182,23381
test,play_ratio,deep_engagement,continuous_vs_binary,0.6472689729428373,0.7663595371226848,23381
test,profile_stay_time,is_click,continuous_vs_binary,0.012556814039121391,0.014859438261929885,23951
test,profile_stay_time,long_view,continuous_vs_binary,-2.1595839470814137e-05,0.0012716838343231555,23951
test,profile_stay_time,is_like,continuous_vs_binary,-0.0017256966667256823,-0.002042148828368596,23951
test,profile_stay_time,is_follow,continuous_vs_binary,0.0669320617512399,0.06610941548597986,23951
test,profile_stay_time,is_comment,continuous_vs_binary,-0.0005584991892010376,-0.0006609147985639049,23951
test,profile_stay_time,is_forward,continuous_vs_binary,-0.0004251535763475973,-0.0005031167380418521,23951
test,profile_stay_time,is_hate,continuous_vs_binary,-0.0002617458775136896,-0.00030974391236001693,23951
test,profile_stay_time,is_profile_enter,continuous_vs_binary,0.08180638569430378,0.0968077518603775,23951
test,profile_stay_time,strong_positive,continuous_vs_binary,0.017314758932663616,0.01675942940348776,23951
test,profile_stay_time,explicit_positive,continuous_vs_binary,0.05760282049486168,0.06816582233277572,23951
test,profile_stay_time,deep_engagement,continuous_vs_binary,0.01595345071332422,0.018878938176579842,23951
test,comment_stay_time,is_click,continuous_vs_binary,0.12581295078159302,0.2095646968761592,23951
test,comment_stay_time,long_view,continuous_vs_binary,0.1531523881428947,0.23189802789401875,23951
test,comment_stay_time,is_like,continuous_vs_binary,0.05840516369582245,0.10513005091324863,23951
test,comment_stay_time,is_follow,continuous_vs_binary,0.012573110604486027,0.00967536285685853,23951
test,comment_stay_time,is_comment,continuous_vs_binary,0.2897613377257825,0.2032050773694559,23951
test,comment_stay_time,is_forward,continuous_vs_binary,0.0003181928460483963,0.004141461556627034,23951
test,comment_stay_time,is_hate,continuous_vs_binary,0.012018802771724572,0.005186411494593372,23951
test,comment_stay_time,is_profile_enter,continuous_vs_binary,0.05811330490969294,0.09030869708013356,23951
test,comment_stay_time,strong_positive,continuous_vs_binary,0.13316930910761324,0.15128726768248674,23951
test,comment_stay_time,explicit_positive,continuous_vs_binary,0.1304397888884536,0.16496936012990962,23951
test,comment_stay_time,deep_engagement,continuous_vs_binary,0.1526312615584174,0.23550858337939,23951
test,play_time_ms,duration_ms,continuous_vs_continuous,0.21798092622607032,0.08286045953553094,23951
test,play_time_ms,play_ratio,continuous_vs_continuous,0.46817090662189775,0.8543256336317347,23381
test,play_time_ms,profile_stay_time,continuous_vs_continuous,0.00796061409010151,0.005447233129595651,23951
test,play_time_ms,comment_stay_time,continuous_vs_continuous,0.18728577423698528,0.2216441136619764,23951
test,duration_ms,play_ratio,continuous_vs_continuous,-0.2688602117042129,-0.40582050004825954,23381
test,duration_ms,profile_stay_time,continuous_vs_continuous,-0.006669099725296629,-0.00569697821905668,23951
test,duration_ms,comment_stay_time,continuous_vs_continuous,-0.007787501444259164,-0.03650317941252113,23951
test,play_ratio,profile_stay_time,continuous_vs_continuous,0.008169986314714706,0.009404043822549005,23381
test,play_ratio,comment_stay_time,continuous_vs_continuous,0.2876007428237651,0.23176923966961005,23381
test,profile_stay_time,comment_stay_time,continuous_vs_continuous,0.006130957760817562,0.010956449725646146,23951
